x,Degree 2,Degree 10,Degree 10 Regularized,small_err,big_err,reg_err
56,3.300381182393056,0.014637141229290638,0.0029519963874691892,0.03420143647609239,0.0032854979532401804,0.0001867198697844703
57,3.320993488685754,0.03501449892504921,0.003081970441954693,0.031106675635713406,0.017898437523229064,0.00024805938984406677
58,3.2738199695257277,0.05641642109063463,0.0026410404972437196,0.03198101989512157,0.04460270268800649,0.000265018224910623
59,3.319237852869843,0.03076831266010515,0.002850481007021724,0.030341214866967753,0.013160705882350882,0.00017445213171112935
60,3.2765444018226897,0.015808084922894997,0.002973253046841263,0.025874187329388502,0.005120117848646391,0.0002987728527703294
61,3.2814998476517117,0.039427110526154024,0.00284031573559851,0.031895509837634346,0.031924618432798854,0.000480193170855823
62,3.308320127561694,0.12245058765175784,0.002558736821675157,0.04342353769481306,0.07954666092613275,0.00024320338008685204
63,3.2452208952835053,0.007738968932703018,0.0021786590365803797,0.026382155850639764,0.0020225412876331,0.00010584744533375745
64,3.2892656757637506,0.013375174604276787,0.00269811633148873,0.035628307926443746,0.00460400407344193,0.00031784926245481985
65,3.2906614648980614,0.014180206188369984,0.002519871531553139,0.02743265124765702,0.004132611154452497,0.00017093193197848503
66,3.247887581481433,0.017934857189324523,0.002406954747543653,0.020940197883917454,0.011792019369363166,0.00015497595755305127
67,3.253245152485986,0.020326132460115477,0.002218270676667081,0.02619661686049904,0.008713282551975086,0.00019176656649062777
68,3.2576409248177214,0.031223209743629778,0.0023067417649481523,0.03381910916745999,0.018679884592424874,0.0003253705650408582
